Country;Sub-commodity;Year;Production
Slovakia;Ferro-silicon;2002;35920.0
Spain;Ferro-silicon;2002;56994.0
Ukraine;Ferro-manganese;2002;350000.0
Venezuela;Ferro-silico-manganese;2002;36974.0
Brazil;Ferro-manganese;2003;176735.0
Canada;Ferro-niobium;2003;5000.0
Germany;Silicon metal;2003;27870.0
India;Ferro-manganese;2003;248388.0
India;Ferro-silico-magnesium;2003;6289.0
India;Ferro-silico-manganese;2003;380316.0
Indonesia;Ferro-manganese;2003;12000.0
Iran;Ferro-chrome;2003;8000.0
Japan;Ferro-silico-manganese;2003;61618.0
Japan;Other ferro-alloys;2003;3813.0
Korea (Rep. of);Ferro-silico-manganese;2003;90942.0
Mexico;Ferro-manganese;2003;55903.0
Poland;Ferro-manganese;2003;979.0
Russia;Silicon metal;2003;75000.0
Slovakia;Ferro-chrome;2003;1924.0
Slovakia;Ferro-silico-manganese;2003;52733.0
Slovakia;Other ferro-alloys;2003;44589.0
South Africa;Ferro-vanadium;2003;18000.0
South Africa;Silicon metal;2003;48500.0
Spain;Ferro-manganese;2003;35000.0
Ukraine;Ferro-nickel;2003;52000.0
Ukraine;Ferro-silicon;2003;286200.0
Ukraine;Spiegeleisen;2003;5000.0
Venezuela;Ferro-silico-manganese;2003;30632.0
Argentina;Ferro-silico-manganese;2004;24000.0
Bhutan;Ferro-silicon;2004;21147.0
Brazil;Ferro-manganese;2004;179971.0
Brazil;Ferro-nickel;2004;20338.0
Brazil;Ferro-silico-chrome;2004;11560.0
Bulgaria;Ferro-silicon;2004;10000.0
China;Ferro-chrome;2004;635000.0
China;Ferro-silico-chrome;2004;105000.0
Eswatini (Swaziland);Ferro-vanadium;2004;1150.0
Georgia;Ferro-manganese;2004;12821.0
Germany;Ferro-chrome;2004;24857.0
India;Ferro-molybdenum;2004;2864.0
India;Ferro-vanadium;2004;826.0
India;Other ferro-alloys;2004;211.0
Indonesia;Ferro-nickel;2004;39538.0
Italy;Ferro-silico-manganese;2004;108000.0
Japan;Ferro-chrome;2004;13472.0
Japan;Ferro-molybdenum;2004;3323.0
Korea (Rep. of);Ferro-silico-manganese;2004;82917.0
Korea, Dem. P.R. of;Ferro-alloys;2004;10000.0
New Caledonia;Ferro-nickel;2004;151296.0
North Macedonia;Ferro-silicon;2004;66769.0
Norway;Ferro-manganese;2004;245000.0
Poland;Ferro-manganese;2004;46898.0
Slovakia;Ferro-chrome;2004;1784.0
Slovakia;Ferro-silico-manganese;2004;64862.0
Slovakia;Other ferro-alloys;2004;68096.0
Slovenia;Ferro-silicon;2004;22482.0
South Africa;Ferro-manganese;2004;611914.0
South Africa;Ferro-vanadium;2004;20000.0
Spain;Ferro-manganese;2004;35000.0
Zimbabwe;Ferro-silicon;2004;987.0
Albania;Ferro-chrome;2005;35780.0
Brazil;Ferro-manganese;2005;257083.0
Canada;Ferro-niobium;2005;5621.0
Canada;Ferro-silicon;2005;35000.0
China;Silicon metal;2005;650000.0
Colombia;Ferro-nickel;2005;122700.0
Finland;Ferro-chrome;2005;234881.0
Germany;Ferro-chrome;2005;22672.0
Greece;Ferro-nickel;2005;96000.0
India;Ferro-aluminium;2005;7214.0
India;Ferro-molybdenum;2005;2827.0
India;Other ferro-alloys;2005;225.0
Indonesia;Ferro-silico-manganese;2005;4000.0
Italy;Ferro-manganese;2005;32000.0
New Caledonia;Ferro-nickel;2005;172067.0
Norway;Silicon metal;2005;178572.0
Romania;Ferro-manganese;2005;18625.0
Slovakia;Ferro-chrome;2005;867.0
South Africa;Silicon metal;2005;53500.0
Spain;Ferro-manganese;2005;35000.0
Spain;Ferro-silico-manganese;2005;100000.0
Ukraine;Ferro-nickel;2005;80000.0
Ukraine;Other ferro-alloys;2005;87985.0
Venezuela;Ferro-silico-manganese;2005;35000.0
Zimbabwe;Ferro-chrome;2005;238507.0
Australia;Ferro-silico-manganese;2006;103207.0
Brazil;Ferro-chrome;2006;158585.0
Brazil;Ferro-silico-magnesium;2006;31314.0
Brazil;Ferro-silico-manganese;2006;198753.0
Brazil;Ferro-silicon;2006;196814.0
China;Ferro-silico-chrome;2006;35000.0
China;Silicon metal;2006;900000.0
Colombia;Ferro-nickel;2006;154420.0
Egypt;Ferro-silicon;2006;50000.0
Germany;Ferro-chrome;2006;26710.0
Germany;Silicon metal;2006;29865.0
Greece;Ferro-nickel;2006;89000.0
Iceland;Ferro-silicon;2006;113798.0
India;Ferro-molybdenum;2006;3120.0
Iran;Ferro-chrome;2006;8000.0
Italy;Ferro-silico-manganese;2006;96600.0
Japan;Ferro-vanadium;2006;2042.0
Japan;Other ferro-alloys;2006;13123.0
Kazakhstan;Ferro-silico-chrome;2006;117607.0
North Macedonia;Ferro-nickel;2006;10942.0
North Macedonia;Ferro-silicon;2006;59023.0
Romania;Ferro-manganese;2006;3777.0
Romania;Ferro-silico-manganese;2006;66476.0
Slovakia;Ferro-silico-manganese;2006;59128.0
South Africa;Ferro-manganese;2006;600000.0
South Africa;Ferro-silicon;2006;140000.0
South Africa;Silicon metal;2006;50000.0
Spain;Ferro-silico-manganese;2006;100000.0
Spain;Ferro-silicon;2006;67000.0
USA;Ferro-silicon;2006;194000.0
Ukraine;Spiegeleisen;2006;5000.0
Venezuela;Ferro-nickel;2006;75313.0
Zimbabwe;Ferro-silicon;2006;1024.0
Albania;Ferro-chrome;2007;920.0
Austria;Ferro-molybdenum;2007;5000.0
Austria;Ferro-vanadium;2007;6500.0
Bhutan;Ferro-silicon;2007;40300.0
Brazil;Ferro-manganese;2007;135757.0
Bulgaria;Ferro-silicon;2007;10000.0
Canada;Ferro-silicon;2007;35000.0
Germany;Other ferro-alloys;2007;5000.0
India;Ferro-chrome;2007;948601.0
India;Ferro-silico-magnesium;2007;13525.0
India;Ferro-silico-manganese;2007;911402.0
India;Ferro-silicon;2007;83716.0
India;Other ferro-alloys;2007;362.0
Japan;Ferro-molybdenum;2007;4573.0
Japan;Ferro-vanadium;2007;3205.0
North Macedonia;Ferro-nickel;2007;15321.0
Poland;Ferro-manganese;2007;2093.0
Poland;Ferro-silico-manganese;2007;15590.0
Russia;Ferro-chrome;2007;564474.0
Russia;Ferro-silico-chrome;2007;97915.0
South Africa;Ferro-vanadium;2007;19000.0
South Africa;Silicon metal;2007;50108.0
Spain;Silicon metal;2007;32000.0
Sweden;Ferro-chrome;2007;124400.0
Ukraine;Ferro-nickel;2007;95619.0
Zimbabwe;Ferro-silicon;2007;3097.0
Armenia;Ferro-molybdenum;2008;5323.0
Australia;Ferro-manganese & ferro-silico-manganese;2008;254000.0
Australia;Silicon metal;2008;33000.0
Austria;Ferro-molybdenum;2008;4500.0
Austria;Ferro-vanadium;2008;6300.0
Brazil;Ferro-manganese;2008;149900.0
Brazil;Ferro-silico-manganese;2008;238000.0
Czech Republic;Ferro-vanadium;2008;2800.0
Dominican Republic;Ferro-nickel;2008;47408.0
India;Ferro-aluminium;2008;8170.0
India;Ferro-silicon;2008;99595.0
India;Ferro-vanadium;2008;1501.0
Japan;Ferro-molybdenum;2008;4554.0
Kazakhstan;Ferro-silico-manganese;2008;179939.0
Kazakhstan;Other ferro-alloys;2008;1473.0
Korea, Dem. P.R. of;Ferro-alloys;2008;10000.0
Kosovo;Ferro-nickel;2008;24300.0
Mexico;Ferro-silico-manganese;2008;114320.0
Poland;Other ferro-alloys;2008;2948.0
Russia;Ferro-silico-chrome;2008;72050.0
Russia;Ferro-silicon;2008;850000.0
South Africa;Ferro-vanadium;2008;19000.0
South Africa;Silicon metal;2008;49146.0
Spain;Ferro-silicon;2008;74000.0
Spain;Silicon metal;2008;33000.0
Ukraine;Ferro-silicon;2008;201706.0
Australia;Ferro-manganese & ferro-silico-manganese;2009;212000.0
Bhutan;Ferro-silicon;2009;90800.0
Brazil;Other ferro-alloys;2009;21200.0
Brazil;Silicon metal;2009;154000.0
France;Ferro-silicon;2009;18300.0
India;Ferro-chrome;2009;892923.0
India;Ferro-silico-manganese;2009;1116047.0
Indonesia;Ferro-silico-manganese;2009;7000.0
Japan;Ferro-chrome;2009;7698.0
Japan;Ferro-nickel;2009;284884.0
Korea (Rep. of);Ferro-silico-manganese;2009;148509.0
Mexico;Ferro-manganese;2009;42492.0
North Macedonia;Ferro-nickel;2009;12000.0
Poland;Other ferro-alloys;2009;4190.0
Romania;Ferro-chrome;2009;15377.0
Russia;Ferro-vanadium;2009;8029.0
Russia;Spiegeleisen;2009;7000.0
Slovakia;Ferro-silico-manganese;2009;32000.0
Slovakia;Ferro-silicon;2009;4600.0
South Africa;Ferro-silicon;2009;110000.0
Spain;Ferro-manganese;2009;60100.0
Sweden;Ferro-chrome;2009;31100.0
Turkey;Ferro-silico-chrome;2009;2903.0
USA;Ferro-silicon;2009;194000.0
Ukraine;Ferro-nickel;2009;76487.0
Venezuela;Ferro-nickel;2009;40113.0
Venezuela;Ferro-silico-manganese;2009;45800.0
Venezuela;Ferro-silicon;2009;52100.0
Albania;Ferro-chrome;2010;23233.0
Argentina;Ferro-silico-manganese;2010;10900.0
Argentina;Ferro-silicon;2010;11000.0
Australia;Ferro-manganese & ferro-silico-manganese;2010;219000.0
Austria;Ferro-molybdenum;2010;4000.0
Austria;Ferro-nickel;2010;2500.0
Brazil;Ferro-manganese;2010;87152.0
Brazil;Ferro-nickel;2010;23837.0
Brazil;Ferro-niobium;2010;77246.0
Brazil;Ferro-silico-chrome;2010;13115.0
Canada;Ferro-silicon;2010;36786.0
Canada;Silicon metal;2010;30000.0
China;Silicon metal;2010;1142700.0
Egypt;Ferro-silicon;2010;25516.0
Egypt;Other ferro-alloys;2010;37194.0
Germany;Ferro-chrome;2010;18300.0
India;Ferro-silicon;2010;115164.0
Indonesia;Ferro-nickel;2010;93440.0
Iran;Ferro-silicon;2010;50000.0
Italy;Ferro-manganese;2010;25000.0
Japan;Ferro-chrome;2010;16208.0
Japan;Ferro-molybdenum;2010;4615.0
Japan;Ferro-nickel;2010;348420.0
Japan;Ferro-silico-manganese;2010;49865.0
Kazakhstan;Ferro-silicon;2010;4813.0
Korea (Rep. of);Ferro-manganese;2010;286259.0
Korea (Rep. of);Ferro-silico-manganese;2010;120779.0
Korea (Rep. of);Other ferro-alloys;2010;4059.0
North Macedonia;Ferro-silico-manganese;2010;36705.0
Russia;Ferro-silico-chrome;2010;4200.0
Russia;Ferro-silicon;2010;916000.0
Russia;Ferro-vanadium;2010;13507.0
Russia;Other ferro-alloys;2010;34000.0
South Africa;Silicon metal;2010;46000.0
USA;Silicon metal;2010;143000.0
Venezuela;Ferro-nickel;2010;45200.0
Argentina;Ferro-silicon;2011;11000.0
Australia;Ferro-manganese & ferro-silico-manganese;2011;267000.0
Austria;Ferro-vanadium;2011;8000.0
Bhutan;Ferro-silicon;2011;79600.0
Bosnia & Herzegovina;Ferro-alloys;2011;17527.0
Brazil;Ferro-nickel;2011;45625.0
Brazil;Ferro-silico-magnesium;2011;20950.0
Chile;Ferro-molybdenum;2011;17177.0
Colombia;Ferro-nickel;2011;103371.0
France;Ferro-silico-manganese;2011;63400.0
Georgia;Ferro-manganese;2011;4500.0
India;Ferro-manganese;2011;517000.0
India;Ferro-silico-manganese;2011;201066.0
Japan;Ferro-nickel;2011;279944.0
Japan;Other ferro-alloys;2011;20913.0
Kazakhstan;Ferro-silico-manganese;2011;232039.0
Korea (Rep. of);Ferro-manganese;2011;355047.0
Korea, Dem. P.R. of;Ferro-alloys;2011;13000.0
North Macedonia;Ferro-nickel;2011;17292.0
Norway;Ferro-silicon;2011;170102.0
Poland;Ferro-silico-manganese;2011;400.0
Russia;Ferro-nickel;2011;34581.0
South Africa;Ferro-silico-manganese;2011;314000.0
Spain;Ferro-manganese;2011;92100.0
Turkey;Ferro-silico-chrome;2011;3000.0
USA;Ferro-Alloys (Ferro-silicon & silicon metal);2011;437000.0
Ukraine;Ferro-nickel;2011;89903.0
Ukraine;Ferro-silico-manganese;2011;930337.0
Venezuela;Ferro-silicon;2011;84700.0
Argentina;Ferro-silicon;2012;11000.0
Austria;Ferro-nickel;2012;2500.0
Austria;Ferro-vanadium;2012;8000.0
Bhutan;Ferro-silicon;2012;82000.0
Bosnia & Herzegovina;Ferro-alloys;2012;15874.0
Brazil;Ferro-silico-magnesium;2012;21200.0
Brazil;Ferro-silicon;2012;203881.0
Canada;Ferro-niobium;2012;4710.0
Egypt;Other ferro-alloys;2012;30000.0
Finland;Ferro-chrome;2012;229000.0
France;Silicon metal;2012;110000.0
Greece;Ferro-nickel;2012;96435.0
India;Ferro-aluminium;2012;4935.0
India;Ferro-manganese;2012;518000.0
India;Ferro-molybdenum;2012;1076.0
India;Ferro-silico-magnesium;2012;19205.0
India;Ferro-silico-manganese;2012;236541.0
India;Other ferro-alloys;2012;730.0
Indonesia;Ferro-manganese;2012;13000.0
Indonesia;Ferro-silico-manganese;2012;9000.0
Iran;Ferro-silicon;2012;50000.0
Japan;Ferro-chrome;2012;19392.0
Japan;Ferro-molybdenum;2012;4616.0
Japan;Ferro-vanadium;2012;4403.0
Kazakhstan;Ferro-silico-manganese;2012;251530.0
Kazakhstan;Other ferro-alloys;2012;1845.0
Poland;Ferro-manganese;2012;800.0
Poland;Ferro-silico-manganese;2012;200.0
Poland;Other ferro-alloys;2012;300.0
Russia;Ferro-silico-manganese;2012;148000.0
Russia;Ferro-silicon;2012;1042000.0
Russia;Silicon metal;2012;48000.0
Spain;Ferro-manganese;2012;80200.0
Spain;Ferro-silico-manganese;2012;148100.0
Spain;Ferro-silicon;2012;68600.0
Turkey;Ferro-chrome;2012;69550.0
Venezuela;Ferro-silico-manganese;2012;14200.0
Argentina;Ferro-silico-manganese;2013;11000.0
Argentina;Ferro-silicon;2013;11000.0
Bhutan;Ferro-silicon;2013;83000.0
Brazil;Ferro-chrome;2013;160996.0
Brazil;Ferro-silicon;2013;158000.0
Egypt;Other ferro-alloys;2013;30000.0
France;Ferro-silicon;2013;50000.0
Germany;Other ferro-alloys;2013;8200.0
India;Ferro-chrome;2013;944000.0
India;Ferro-silicon;2013;90000.0
Kazakhstan;Other ferro-alloys;2013;646.0
Korea (Rep. of);Other ferro-alloys;2013;4200.0
Mexico;Ferro-manganese;2013;60674.0
Norway;Silicon metal;2013;150000.0
Poland;Ferro-manganese;2013;820.0
Romania;Ferro-silico-manganese;2013;30000.0
Russia;Ferro-molybdenum;2013;5297.0
Russia;Ferro-silico-manganese;2013;148000.0
Russia;Spiegeleisen;2013;7000.0
Spain;Ferro-silico-manganese;2013;136000.0
Spain;Ferro-silicon;2013;80500.0
Spain;Silicon metal;2013;29200.0
Sweden;Ferro-chrome;2013;55078.0
Ukraine;Ferro-nickel;2013;121586.0
Albania;Ferro-chrome;2014;34897.0
Austria;Ferro-molybdenum;2014;4000.0
Brazil;Ferro-silico-magnesium;2014;20000.0
Canada;Ferro-vanadium;2014;1300.0
Czech Republic;Ferro-vanadium;2014;6100.0
India;Ferro-silico-magnesium;2014;26123.0
Indonesia;Ferro-nickel;2014;84255.0
Indonesia;Ferro-silico-manganese;2014;8000.0
Kazakhstan;Other ferro-alloys;2014;3735.0
Poland;Ferro-silicon;2014;62878.0
Poland;Other ferro-alloys;2014;24909.0
Russia;Ferro-molybdenum;2014;4503.0
Russia;Ferro-silico-chrome;2014;4200.0
Russia;Other ferro-alloys;2014;34000.0
South Africa;Ferro-chrome;2014;3719000.0
South Africa;Silicon metal;2014;56000.0
Spain;Ferro-manganese;2014;133200.0
Spain;Silicon metal;2014;29200.0
Ukraine;Ferro-silicon;2014;167977.0
Venezuela;Ferro-nickel;2014;20800.0
Zimbabwe;Ferro-chrome;2014;235256.0
Austria;Ferro-molybdenum;2015;4000.0
Austria;Ferro-nickel;2015;2500.0
Brazil;Ferro-silico-magnesium;2015;20000.0
Brazil;Other ferro-alloys;2015;40000.0
Brazil;Silicon metal;2015;150000.0
China;Silicon metal;2015;1953500.0
Czech Republic;Ferro-vanadium;2015;6200.0
France;Ferro-silicon;2015;45000.0
Georgia;Ferro-manganese;2015;4500.0
Indonesia;Ferro-silico-manganese;2015;8000.0
Iran;Ferro-chrome;2015;8000.0
Japan;Ferro-nickel;2015;396969.0
Norway;Ferro-silico-manganese;2015;309900.0
Russia;Ferro-molybdenum;2015;4660.0
Russia;Ferro-nickel;2015;20000.0
Russia;Ferro-silico-chrome;2015;4200.0
Russia;Ferro-silico-manganese;2015;188895.0
Russia;Ferro-silicon;2015;1057909.0
Russia;Other ferro-alloys;2015;34000.0
Russia;Silicon metal;2015;48000.0
Australia;Ferro-silicon;1971;9960.0
Brazil;Ferro-silico-magnesium;1971;18747.0
Canada;Ferro-alloys;1971;192958.0
Chile;Ferro-manganese;1971;6318.0
Hungary;Ferro-manganese;1971;7431.0
Italy;Calcium silicide;1971;5566.0
Italy;Ferro-phosphorus;1971;865.0
Italy;Ferro-vanadium;1971;218.0
Italy;Silicon pig iron;1971;1864.0
Mexico;Ferro-chrome;1971;1698.0
Mexico;Ferro-silicon;1971;10924.0
Norway;Ferro-silico-manganese;1971;140560.0
Spain;Other ferro-alloys;1971;32780.0
USA;Ferro-phosphorus;1971;91946.0
USA;Ferro-silico-manganese;1971;149397.0
Canada;Ferro-alloys;1972;227426.0
France;Fe-Ti, Fe-W, Fe-Mo, Fe-V;1972;5858.0
France;Ferro-manganese & spiegeleisen;1972;449000.0
France;Ferro-silicon;1972;197235.0
Greece;Ferro-nickel;1972;11270.0
Hungary;Ferro-manganese;1972;19498.0
India;Ferro-manganese;1972;160020.0
Italy;Ferro-phosphorus;1972;606.0
Italy;Ferro-silico-manganese;1972;28798.0
Italy;Ferro-vanadium;1972;478.0
Italy;Silicon metal;1972;21250.0
Italy;Spiegeleisen;1972;2619.0
Japan;Other ferro-alloys;1972;46000.0
Norway;Ferro-silico-manganese;1972;155449.0
South Africa;Ferro-alloys;1972;486900.0
Spain;Other ferro-alloys;1972;49360.0
Sweden;Ferro-chrome;1972;58295.0
Sweden;Ferro-molybdenum;1972;1688.0
Sweden;Ferro-silico-manganese;1972;36656.0
United Kingdom;Ferro-manganese;1972;141000.0
Argentina;Other ferro-alloys;1973;4368.0
Brazil;Ferro-chrome;1973;15492.0
Brazil;Ferro-manganese;1973;76920.0
Brazil;Ferro-silico-magnesium;1973;23324.0
Chile;Ferro-alloys;1973;11000.0
Czechoslovakia;Ferro-alloys;1973;149000.0
Dominican Republic;Ferro-nickel;1973;28298.0
German Federal Republic;Ferro-manganese & spiegeleisen;1973;247000.0
Italy;Ferro-chrome;1973;37033.0
Italy;Ferro-molybdenum;1973;3366.0
Italy;Ferro-silicon;1973;75400.0
Italy;Silicon metal;1973;21070.0
Norway;Ferro-silico-manganese;1973;106825.0
Norway;Ferro-silicon;1973;304099.0
Soviet Union;Spiegeleisen;1973;83000.0
Spain;Ferro-manganese;1973;108940.0
Sweden;Ferro-silicon;1973;57885.0
Sweden;Ferro-vanadium;1973;402.0
Taiwan;Ferro-silicon;1973;13400.0
USA;Ferro-phosphorus;1973;117613.0
Argentina;Other ferro-alloys;1974;5557.0
Brazil;Ferro-molybdenum;1974;766.0
Brazil;Ferro-silico-calcium-aluminium;1974;5293.0
Brazil;Other ferro-alloys;1974;1087.0
Chile;Ferro-manganese;1974;7912.0
China;Ferro-alloys;1974;600000.0
Czechoslovakia;Ferro-alloys;1974;161000.0
France;Ferro-silicon;1974;236600.0
France;Other ferro-alloys;1974;82520.0
German Federal Republic;Ferro-manganese & spiegeleisen;1974;320000.0
India;Ferro-manganese;1974;146015.0
Italy;Ferro-chrome;1974;40041.0
Italy;Ferro-silicon;1974;65372.0
Italy;Ferro-titanium & ferro-silico-titanium;1974;1049.0
Italy;Ferro-vanadium;1974;370.0
Italy;Silicon metal;1974;16190.0
Japan;Ferro-tungsten;1974;776.0
Mexico;Ferro-silico-manganese;1974;14351.0
New Caledonia;Ferro-nickel;1974;48533.0
Norway;Ferro-chrome & ferro-silico-chrome;1974;31550.0
Norway;Ferro-silico-manganese;1974;187443.0
South Africa;Ferro-chrome;1974;194000.0
South Africa;Ferro-silicon;1974;48000.0
Soviet Union;Other ferro-alloys;1974;26000.0
Sweden;Ferro-silicon;1974;51813.0
Sweden;Ferro-tungsten;1974;585.0
USA;Ferro-manganese;1974;493836.0
USA;Ferro-niobium;1974;1065.0
Argentina;Ferro-manganese;1975;18892.0
Brazil;Ferro-niobium;1975;3996.0
Brazil;Ferro-silico-chrome;1975;2304.0
Canada;Ferro-silicon;1975;57580.0
China;Ferro-chrome;1975;60000.0
China;Other ferro-alloys;1975;27000.0
Dominican Republic;Ferro-nickel;1975;26900.0
Egypt;Ferro-silicon;1975;4518.0
German Federal Republic;Other ferro-alloys;1975;257000.0
India;Ferro-silicon;1975;40928.0
Italy;Calcium silicide;1975;4003.0
Italy;Ferro-Si-manganese & silico-speigeleisen;1975;1176.0
Italy;Ferro-silico-chrome;1975;85.0
Italy;Spiegeleisen;1975;3208.0
Japan;Ferro-silico-manganese;1975;435107.0
Japan;Ferro-tungsten;1975;494.0
Korea, Dem. P.R. of;Ferro-alloys;1975;100000.0
Norway;Other ferro-alloys;1975;30345.0
South Africa;Ferro-silicon;1975;76000.0
Soviet Union;Ferro-manganese;1975;958000.0
Soviet Union;Spiegeleisen;1975;104000.0
Sweden;Ferro-molybdenum;1975;1659.0
Sweden;Ferro-vanadium;1975;407.0
USA;Other ferro-alloys;1975;58237.0
Argentina;Ferro-manganese;1976;23309.0
Argentina;Ferro-silicon;1976;18947.0
Australia;Ferro-silico-manganese;1976;14651.0
Brazil;Ferro-nickel;1976;9971.0
Brazil;Ferro-silico-manganese;1976;63843.0
Bulgaria;Ferro-silicon;1976;25000.0
Bulgaria;Other ferro-alloys;1976;1000.0
China;Ferro-chrome;1976;60000.0
China;Ferro-manganese;1976;190000.0
Czechoslovakia;Silicon metal;1976;3600.0
Dominican Republic;Ferro-nickel;1976;64200.0
France;Ferro-manganese & spiegeleisen;1976;367000.0
France;Other ferro-alloys;1976;93097.0
German Democratic Rep;Ferro-chrome;1976;30000.0
German Democratic Rep;Other ferro-alloys;1976;20000.0
German Federal Republic;Ferro-manganese & ferro-silico-manganese;1976;60000.0
Hungary;Ferro-manganese & ferro-silico-manganese;1976;2400.0
Italy;Calcium silicide;1976;2473.0
Italy;Ferro-silico-chrome;1976;13.0
Italy;Silicon pig iron;1976;2246.0
Japan;Ferro-molybdenum;1976;4501.0
Japan;Ferro-nickel;1976;199581.0
Korea, Dem. P.R. of;Other ferro-alloys;1976;10000.0
Norway;Silicon metal;1976;57000.0
Poland;Ferro-manganese;1976;116000.0
Poland;Ferro-silicon;1976;52000.0
Portugal;Ferro-alloys;1976;11669.0
Soviet Union;Ferro-silico-chrome;1976;10000.0
Soviet Union;Ferro-silicon;1976;600000.0
Spain;Ferro-chrome;1976;20039.0
Spain;Ferro-manganese;1976;133737.0
Spain;Ferro-silico-manganese;1976;90610.0
Sweden;Ferro-chrome;1976;120005.0
Sweden;Ferro-molybdenum;1976;1830.0
Sweden;Silicon metal;1976;18000.0
Thailand;Ferro-manganese;1976;1509.0
USA;Ferro-chrome;1976;195103.0
USA;Ferro-phosphorus;1976;100610.0
USA;Ferro-silico-chrome;1976;49153.0
USA;Silicon metal;1976;117000.0
Zimbabwe;Ferro-silico-chrome;1976;29943.0
Australia;Ferro-silicon;1977;18667.0
Brazil;Ferro-molybdenum;1977;1117.0
Brazil;Ferro-silicon;1977;60290.0
Brazil;Silicon metal;1977;5751.0
Bulgaria;Ferro-silicon;1977;19000.0
Canada;Ferro-manganese;1977;60000.0
Canada;Other ferro-alloys;1977;12000.0
Chile;Ferro-silico-manganese;1977;283.0
China;Ferro-chrome;1977;70000.0
France;Fe-Ti, Fe-W, Fe-Mo, Fe-V;1977;6358.0
German Democratic Rep;Silicon metal;1977;3000.0
German Federal Republic;Ferro-silicon;1977;137000.0
Italy;Ferro-chrome;1977;39753.0
Japan;Ferro-molybdenum;1977;3705.0
